restaurant_id,rate,votes
19392,"""3.8/5""",584
39518,"""4.7 /5""",4408
25361,"""3.7/5""",18
36206,"""3.5 /5""",15
36037,"""4.3 /5""",996
17604,"""3.8/5""",71
1469,"""3.6/5""",29
26783,"""4.0/5""",182
9124,"""4.0/5""",36
36787,"""3.7 /5""",32
42731,"""4.0 /5""",43
1457,"""3.7/5""",15
23189,"""3.9/5""",914
18211,"""2.9/5""",17
40933,"""2.8 /5""",110
42711,"""4.1 /5""",253
48467,"""3.7 /5""",24
44641,"""3.5 /5""",140
34073,"""4.2 /5""",296
49552,"""3.8 /5""",83
38319,,0
44106,"""3.6 /5""",13
21721,"""3.4 /5""",16
46628,,0
47618,"""2.9 /5""",50
10157,"""3.4/5""",8
40579,"""3.2 /5""",23
10788,"""3.4/5""",7
48641,"""3.3 /5""",42
43802,,0
50130,,0
41998,"""4.0 /5""",122
2567,"""3.2/5""",71
15030,"""3.7/5""",32
22676,"""3.2/5""",4
27744,,0
50587,"""3.2 /5""",31
41831,"""3.6 /5""",63
43983,"""4.1 /5""",554
16607,"""3.4/5""",17
27193,"""4.3/5""",81
45218,,0
21836,"""3.8/5""",75
21044,"""4.1 /5""",2345
30842,"""4.1 /5""",76
41264,"""2.6 /5""",118
20700,,0
4006,"""3.3/5""",6
48014,"""3.9 /5""",58
25933,,0
30489,"""3.6 /5""",75
25631,"""3.2/5""",9
51010,,0
19033,"""3.6/5""",22
13448,"""3.5/5""",154
13542,"""3.8/5""",108
44170,"""4.1 /5""",554
12850,,0
48417,"""3.6 /5""",52
18510,"""4.2/5""",624
43956,"""3.8 /5""",110
9365,"""2.7/5""",85
47758,,0
46099,"""4.1 /5""",348
43640,,0
39160,"""4.2 /5""",116
25715,"""3.4/5""",12
39824,"""3.7 /5""",26
9982,"""4.0/5""",161
8159,,0
49696,,0
32803,"""3.6 /5""",23
38418,,0
41704,,0
33340,"""4.4 /5""",467
21304,"""3.7 /5""",0
21350,,5
29796,"""3.4 /5""",277
26790,"""3.9/5""",99
6035,"""3.5/5""",89
7127,"""2.7/5""",135
46535,"""3.3 /5""",5
40008,"""3.9 /5""",132
39070,"""3.4 /5""",8
12964,"""3.5/5""",45
2874,,0
6015,"""3.1/5""",7
39507,"""3.9 /5""",343
50520,"""3.8 /5""",128
43275,"""4.3 /5""",485
41487,,0
4724,"""3.6/5""",18
27730,,0
1417,"""3.7/5""",20
8600,"""3.9/5""",170
931,"""3.7/5""",5
19413,"""4.3/5""",1265
9239,"""4.5/5""",1877
4486,"""3.6/5""",11
12966,"""3.4/5""",25
9123,"""3.6/5""",34
49869,"""3.8 /5""",37
46906,"""4.0 /5""",178
30851,,0
35466,"""3.9 /5""",237
6904,"""2.8/5""",67
46284,"""3.5 /5""",101
10769,"""3.5/5""",15
1448,"""3.5/5""",9
33362,"""NEW""",0
15699,"""3.6/5""",32
33053,"""4.2 /5""",1369
30263,"""3.8 /5""",20
32097,"""3.3 /5""",19
43773,,0
20387,"""3.6/5""",13
22548,"""4.1/5""",589
15297,,0
24020,"""3.9/5""",42
32852,"""3.7 /5""",92
37365,"""3.8 /5""",186
35128,"""3.6 /5""",11
44509,"""3.2 /5""",9
33447,"""-""",0
15075,"""3.8/5""",81
26497,"""4.9/5""",2215
28549,"""4.1 /5""",183
24806,,0
28967,"""3.8 /5""",71
30772,,0
48414,"""3.9 /5""",218
33382,"""3.8 /5""",63
50257,"""4.2 /5""",815
23020,"""3.6/5""",41
47024,"""4.2 /5""",124
44611,"""3.3 /5""",4
12880,"""4.0/5""",101
31093,"""4.4 /5""",387
16809,"""4.1/5""",60
36153,,0
42500,"""3.9 /5""",256
23009,"""3.4/5""",6
14389,,0
886,"""3.9/5""",40
40040,"""3.8 /5""",51
38246,"""3.9 /5""",86
20711,,0
38837,"""2.9 /5""",31
26214,"""3.5 /5""",183
32780,"""3.1 /5""",53
2689,"""3.4/5""",4
47025,"""3.8 /5""",21
21264,"""3.7 /5""",27
11071,"""3.7/5""",72
5773,"""3.9/5""",430
30774,,0
25841,"""3.3/5""",6
41096,"""NEW""",0
20445,"""4.0/5""",201
19706,"""3.9/5""",104
15335,"""3.5/5""",6
19494,"""4.2/5""",1280
47321,"""3.7 /5""",50
19917,"""3.9/5""",97
38117,"""3.6 /5""",27
17125,"""3.1/5""",7
30122,"""3.5 /5""",35
1020,"""3.6/5""",35
32546,"""3.7 /5""",130
24070,"""3.9/5""",97
21708,"""3.8 /5""",30
36002,"""3.9 /5""",234
44526,"""4.2 /5""",149
16922,"""3.4/5""",5
35818,"""4.1 /5""",507
40823,"""2.8 /5""",58
41564,"""3.5 /5""",1824
9756,"""3.5/5""",17
17271,"""3.8/5""",23
44144,,0
10529,"""3.7/5""",112
48850,"""3.9 /5""",291
33999,"""4.5 /5""",553
47671,"""3.6 /5""",34
16137,,0
15055,"""3.5/5""",20
7481,"""3.2/5""",38
28505,"""4.1 /5""",1236
8709,"""3.7/5""",17
34285,"""2.6 /5""",153
19444,"""4.1/5""",53
1290,"""3.6/5""",19
41488,,0
28463,"""4.6 /5""",1027
39084,,0
27737,"""3.6/5""",132
16883,"""3.9/5""",34
17837,"""4.2/5""",624
39145,"""4.1 /5""",398
8051,"""3.7/5""",70
9543,,0
1663,,0
37415,,0
6071,"""4.3/5""",755
3188,"""3.8/5""",36
10967,"""4.4/5""",320
24273,"""4.2/5""",219
23369,"""3.3/5""",212
43501,"""3.7 /5""",32
47733,"""2.9 /5""",56
18545,"""3.6/5""",10
14297,"""3.2/5""",284
10352,"""3.3 /5""",4
10105,"""3.2/5""",4
37,"""4.2/5""",1647
39938,"""3.2 /5""",5
42765,"""3.4 /5""",5
36113,"""4.0 /5""",203
16666,"""3.5/5""",10
8068,"""3.5/5""",9
38593,"""4.1 /5""",1545
1341,"""2.7/5""",48
44423,"""4.3 /5""",969
25456,"""3.6/5""",27
23483,"""NEW""",0
51630,,0
48017,"""3.7 /5""",23
50734,"""3.2 /5""",7
33067,"""3.6 /5""",16
47309,"""4.0 /5""",33
40057,"""4.2 /5""",59
16188,"""3.9/5""",148
44495,"""3.2 /5""",4
458,,0
31813,,0
24978,"""3.6/5""",18
44606,,0
43554,"""3.6 /5""",53
12729,"""3.6/5""",16
3185,"""4.0/5""",43
22880,"""3.7/5""",118
33948,"""4.4 /5""",7238
45668,"""3.4 /5""",14
38229,"""3.3 /5""",5
16507,"""3.8/5""",37
30722,,0
7542,"""3.4/5""",8
30213,"""3.7 /5""",22
2821,"""3.9/5""",157
42753,,0
29166,,0
13654,,0
13010,"""3.5/5""",10
29818,"""3.9 /5""",51
14574,"""3.6/5""",116
24064,"""3.8/5""",44
12856,"""3.8/5""",217
1513,"""3.2/5""",9
47521,"""3.9 /5""",218
40038,"""3.5 /5""",12
42972,"""3.4 /5""",8
40097,"""4.3 /5""",950
4787,"""3.2/5""",6
37312,"""3.1 /5""",40
4468,"""4.3/5""",490
33657,"""4.4 /5""",174
17651,"""3.9/5""",224
4717,"""3.8/5""",112
23876,"""3.6/5""",56
13355,"""3.3/5""",4
33872,"""NEW""",0
38913,"""3.9 /5""",212
43609,"""3.2 /5""",4
10548,"""NEW""",0
22492,"""3.6/5""",71
47898,"""3.1 /5""",6
27333,"""3.4/5""",35
20919,,0
46568,"""3.6 /5""",15
33108,"""3.2 /5""",5
48838,"""4.3 /5""",4139
44933,"""3.8 /5""",57
16508,"""2.3/5""",235
11873,"""4.4/5""",2041
32706,"""3.1 /5""",910
44558,,0
36574,,0
9510,,0
8479,"""4.3/5""",475
24443,"""3.2/5""",4
48102,"""4.3 /5""",2246
15427,"""3.5/5""",62
2138,,0
50907,"""3.6 /5""",25
35437,"""3.7 /5""",456
32231,,0
49043,"""3.6 /5""",8
17406,"""3.4/5""",6
33865,"""4.2 /5""",94
2362,,0
49613,"""3.8 /5""",33
5551,"""4.0/5""",378
7366,"""3.6/5""",89
17850,"""4.0/5""",340
51440,,0
49100,"""3.0 /5""",137
23993,"""3.7/5""",50
24992,"""3.7/5""",18
8241,"""2.4/5""",125
690,"""3.0/5""",87
9428,"""3.6/5""",9
40542,"""3.6 /5""",97
37382,"""NEW""",0
475,"""4.0/5""",465
18701,"""3.9/5""",847
10167,,0
27726,"""2.9/5""",21
22414,"""4.1/5""",295
8160,"""3.4/5""",11
3037,,0
6089,"""3.9 /5""",74
35256,"""3.9 /5""",28
11812,"""4.2/5""",552
50898,"""NEW""",0
14259,,0
30922,"""4.2 /5""",1534
9533,,0
36148,,0
29719,"""3.4 /5""",16
26651,"""3.7/5""",129
40427,"""3.4 /5""",4
25584,"""3.8/5""",362
16395,"""4.1/5""",671
36632,"""4.2 /5""",101
4191,"""3.7/5""",35
1587,"""3.2/5""",4
30194,,0
33096,"""4.3 /5""",2873
23494,"""3.6/5""",21
12946,"""3.3/5""",110
40421,"""3.7 /5""",35
46891,"""3.9 /5""",53
40504,"""4.4 /5""",730
23702,"""3.5/5""",177
49460,"""3.3 /5""",12
5455,"""3.2/5""",9
18461,"""3.1/5""",23
4925,"""3.8/5""",170
13806,"""3.1/5""",22
49795,"""3.3 /5""",19
13486,"""4.1/5""",209
23995,"""3.2/5""",107
25101,,0
18117,,0
27178,"""3.2/5""",4
13690,"""3.2/5""",4
26065,"""3.7 /5""",41
45806,"""4.8 /5""",1785
38564,,0
19026,"""2.9/5""",46
35261,"""4.3 /5""",220
27253,"""3.8/5""",25
32056,"""4.5 /5""",7856
33641,"""4.1 /5""",23
44739,"""4.0 /5""",38
38300,"""3.9 /5""",31
15885,"""4.0/5""",317
8256,"""3.7/5""",34
19543,"""4.0/5""",118
15758,"""4.2/5""",1428
51219,"""3.0 /5""",19
22487,"""3.7/5""",218
50493,"""4.0 /5""",210
9656,,0
576,"""3.9/5""",28
21660,"""3.4 /5""",4
4812,"""4.3/5""",1303
40828,,0
3138,"""3.5/5""",13
37473,,0
41259,"""3.7 /5""",692
9348,"""3.7/5""",49
10034,"""3.3/5""",4
34735,"""4.2 /5""",2619
14205,"""3.0/5""",7
39133,"""4.0 /5""",31
18473,"""3.2/5""",6
2817,"""3.7/5""",514
44065,"""3.7 /5""",15
38478,"""3.9 /5""",148
20338,"""3.6/5""",16
32637,"""NEW""",0
16495,"""3.2/5""",135
48790,"""4.3 /5""",2749
25048,,0
49055,"""3.8 /5""",45
51417,"""3.4 /5""",7
31382,"""3.7 /5""",19
26720,"""3.8/5""",348
21754,"""4.3/5""",357
37326,"""3.7 /5""",62
11400,"""3.4/5""",8
37689,"""3.9 /5""",312
44372,,0
20658,"""3.5/5""",16
4242,"""3.6/5""",336
49093,"""3.7 /5""",192
17701,"""3.9/5""",327
30797,"""3.1 /5""",17
38321,,0
21474,"""3.8 /5""",40
3934,"""3.5/5""",234
28934,"""3.8 /5""",321
6188,"""3.8/5""",617
17419,,0
2104,"""3.5/5""",25
27974,"""3.3/5""",7
35085,"""3.9 /5""",44
22799,"""NEW""",0
44940,"""3.6 /5""",108
21458,"""3.6 /5""",96
21867,"""4.0/5""",403
10247,"""3.8 /5""",47
43034,"""4.0 /5""",1466
38739,"""3.8 /5""",621
42289,"""3.3 /5""",90
6379,"""3.4/5""",69
24748,"""3.1/5""",13
3377,"""3.6 /5""",7
33741,"""4.1 /5""",147
26912,"""4.0/5""",138
8933,"""3.9/5""",321
41738,"""3.1 /5""",8
22386,"""3.2/5""",45
35943,"""3.7 /5""",47
23175,"""NEW""",0
11157,"""3.1/5""",117
17726,"""4.6/5""",1313
2740,"""2.6/5""",307
48666,"""3.4 /5""",48
11214,"""3.5/5""",9
20744,"""3.5/5""",15
16876,"""4.1/5""",106
13804,"""3.5/5""",24
49399,"""3.4 /5""",11
48793,"""4.2 /5""",265
37307,,0
50952,"""3.9 /5""",73
48556,"""3.1 /5""",5
8128,"""3.6/5""",26
34914,"""3.7 /5""",17
36390,"""3.5 /5""",16
833,"""3.7/5""",67
38696,"""4.2 /5""",404
28209,"""4.2/5""",53
48299,"""3.5 /5""",12
7494,"""2.8/5""",52
51476,"""2.5 /5""",131
20271,"""4.0/5""",869
37607,"""4.5 /5""",3177
21950,"""3.8/5""",99
40400,"""3.2 /5""",24
17291,"""3.7/5""",34
1875,,0
40941,"""4.5 /5""",751
7835,"""3.0/5""",394
19796,"""3.0/5""",82
14741,"""4.4/5""",3657
25182,"""4.1/5""",172
27113,"""3.9/5""",97
26732,"""4.1/5""",29
46461,"""3.9 /5""",35
8428,"""3.7/5""",129
26155,"""3.8 /5""",323
23572,,0
50881,,0
18011,"""3.8/5""",66
50878,"""2.9 /5""",8
19861,"""4.5/5""",715
23282,"""3.7/5""",48
18950,"""3.5/5""",22
33116,"""3.7 /5""",52
39842,"""4.2 /5""",253
21747,"""4.1/5""",847
6418,"""3.2/5""",46
10531,"""3.8/5""",208
43418,"""3.1 /5""",122
29855,"""3.6 /5""",90
28998,"""2.8 /5""",228
43004,"""3.0 /5""",20
28577,"""3.8 /5""",222
2422,"""3.7/5""",43
19982,"""3.2/5""",6
50586,,0
29474,"""3.6 /5""",214
6878,"""3.0/5""",11
36387,"""3.1 /5""",6
44513,,0
20759,,0
37017,"""3.8 /5""",89
2222,"""2.4/5""",158
48194,"""3.8 /5""",2332
50959,"""3.9 /5""",35
39415,"""3.8 /5""",571
25286,"""3.9/5""",35
10164,,0
18633,"""3.3/5""",4
36710,"""4.5 /5""",697
12219,"""3.9/5""",430
12227,"""3.9/5""",87
38701,"""3.9 /5""",684
58,"""3.6/5""",55
11131,"""4.0/5""",911
6746,"""4.9/5""",2745
29529,"""4.0 /5""",101
39662,"""4.1 /5""",272
6803,"""2.9/5""",24
9589,"""3.1/5""",31
30412,,0
30205,"""3.9 /5""",27
41883,"""3.4 /5""",14
27447,,0
21535,"""3.3 /5""",14
47649,"""3.3 /5""",4
26190,"""3.6 /5""",63
49694,,0
10518,"""3.1/5""",6
18007,"""3.9/5""",187
49853,"""4.1 /5""",1696
42067,"""2.8 /5""",70
15535,"""3.7/5""",45
30290,"""3.5 /5""",15
27168,"""4.1/5""",778
27354,"""4.0/5""",61
42619,"""3.8 /5""",111
40126,"""4.2 /5""",504
27361,"""3.8/5""",94
41868,"""3.6 /5""",10
34035,"""4.1 /5""",141
43724,"""4.2 /5""",476
37588,"""3.3 /5""",4
49669,"""4.0 /5""",34
33435,"""-""",0
33734,,0
30632,"""3.6 /5""",30
36612,"""2.7 /5""",249
30560,"""3.7 /5""",105
36586,"""4.6 /5""",1027
16082,,0
21096,"""3.8 /5""",85
9893,"""3.6/5""",25
30810,"""3.2 /5""",9
51030,"""3.7 /5""",24
21404,"""3.5 /5""",552
36872,"""3.6 /5""",207
3806,"""4.1/5""",166
42396,"""3.8 /5""",265
31616,,0
9646,"""4.1/5""",845
47482,"""4.2 /5""",402
39379,"""3.5 /5""",29
19931,"""4.1/5""",1781
9486,"""3.7/5""",503
45941,"""4.1 /5""",343
34229,"""3.9 /5""",121
7746,,0
43799,,0
28938,"""3.9 /5""",226
7466,"""3.5/5""",35
1970,"""3.5/5""",13
41939,,0
34284,,0
38576,"""4.4 /5""",2421
23653,"""3.9/5""",126
35749,"""4.2 /5""",823
4939,"""3.9/5""",392
15164,,0
18705,"""4.3/5""",686
36094,"""NEW""",0
8414,"""3.8/5""",21
13283,"""4.2/5""",2022
33329,"""4.1 /5""",2734
18071,"""3.4/5""",9
50030,,0
30817,,0
35756,"""4.2 /5""",310
41822,"""3.6 /5""",82
48251,"""4.2 /5""",551
40106,"""4.3 /5""",1099
19135,"""3.9/5""",117
49618,,0
27290,"""3.4/5""",39
21027,"""NEW""",0
2030,"""2.4/5""",96
28342,"""3.9 /5""",105
27326,"""4.1/5""",1340
42011,"""3.8 /5""",314
29449,,257
39710,"""3.4 /5""",13
38681,"""4.3 /5""",968
44936,"""4.1 /5""",453
27910,"""3.7/5""",126
2478,"""NEW""",0
45658,"""3.9 /5""",82
27626,"""4.0/5""",1862
25143,"""4.3/5""",416
24622,"""3.9/5""",130
5938,,0
51122,"""4.0 /5""",292
15234,"""NEW""",0
4159,"""3.6/5""",13
27678,"""3.0/5""",15
32690,"""4.4 /5""",950
19985,"""3.7/5""",43
45745,"""4.1 /5""",506
5406,"""4.3/5""",61
5746,"""3.8/5""",41
20414,"""3.3/5""",12
31854,,0
40100,"""4.1 /5""",469
18368,"""3.6/5""",19
51427,"""3.6 /5""",10
26172,"""4.0 /5""",395
16369,,0
27163,"""4.3/5""",2569
16767,"""3.5/5""",234
32829,"""3.3 /5""",14
3952,"""3.6/5""",34
21776,"""3.8/5""",176
12595,"""4.6/5""",1429
23976,"""4.0/5""",156
15005,"""2.9/5""",4
30200,"""3.6 /5""",41
26021,,0
37487,"""3.3 /5""",6
45592,"""2.9 /5""",48
10797,,0
45674,"""4.0 /5""",52
26690,"""3.7/5""",477
2972,"""3.6/5""",29
45927,"""3.1 /5""",91
23264,"""3.9/5""",194
35944,,0
33717,"""3.4 /5""",99
40488,"""4.1 /5""",731
29096,,0
51473,"""3.2 /5""",4
17568,"""4.3/5""",1269
30532,"""3.6 /5""",39
16151,,0
11755,"""4.1/5""",1079
31607,"""3.0 /5""",6
5320,"""4.2/5""",980
50649,"""3.3 /5""",9
36258,"""3.3 /5""",5
2274,"""4.0/5""",1306
2403,"""2.7/5""",48
50601,"""3.3 /5""",9
24891,"""3.5/5""",13
7645,"""4.1/5""",142
12513,"""4.4/5""",1112
3997,"""3.5/5""",16
51534,"""3.6 /5""",33
25123,,0
16650,"""3.5/5""",323
20185,"""3.6/5""",18
29192,"""3.3 /5""",8
19559,"""3.6/5""",519
46484,"""3.7 /5""",27
490,"""4.2/5""",164
37073,,0
37538,"""NEW""",0
33721,"""3.8 /5""",25
6316,,0
8921,"""4.2/5""",969
49954,"""3.7 /5""",33
24120,"""3.6/5""",20
11068,"""3.6/5""",122
3674,"""3.3/5""",4
22262,"""3.5/5""",51
11578,"""4.2/5""",271
38232,,0
4397,"""4.0/5""",92
45105,"""3.7 /5""",127
7962,"""4.0/5""",68
32396,"""3.9 /5""",462
4967,"""4.4/5""",1496
6099,"""4.4 /5""",2662
15096,"""3.6/5""",17
48426,"""NEW""",0
3507,"""3.8/5""",71
36403,"""4.0 /5""",33
860,,0
14271,"""NEW""",0
7142,"""4.3/5""",1017
21229,"""4.0 /5""",82
35027,"""4.6 /5""",415
34920,"""4.0 /5""",109
32948,"""3.6 /5""",165
11194,,0
8285,"""NEW""",0
38052,"""3.6 /5""",83
46773,,0
36500,,0
17973,"""3.8/5""",59
51158,"""2.9 /5""",550
29005,"""3.8 /5""",341
25879,"""3.5/5""",4
11559,"""4.0/5""",53
50811,,0
21456,"""2.8 /5""",137
47315,"""3.7 /5""",145
10607,"""3.5/5""",13
12253,"""3.2/5""",4
29967,"""4.2 /5""",676
33100,"""3.2 /5""",7
34350,"""2.9 /5""",21
37010,"""3.2 /5""",4
16418,"""2.8/5""",20
29012,"""3.5 /5""",17
4672,"""4.0/5""",532
49268,"""2.9 /5""",242
14153,,0
31042,"""3.2 /5""",5
38728,"""4.0 /5""",114
27830,"""4.5/5""",684
26528,"""3.9/5""",224
39493,"""2.8 /5""",340
3388,"""3.5 /5""",68
48604,"""3.7 /5""",22
30457,"""3.5 /5""",17
18728,"""4.0/5""",592
31096,"""4.1 /5""",1789
40010,"""4.3 /5""",124
17810,"""3.7/5""",270
36420,"""NEW""",0
45088,"""3.0 /5""",570
41640,"""3.5 /5""",17
45665,,0
22708,"""3.7/5""",51
33601,"""3.2 /5""",6
15907,"""4.6/5""",118
36949,"""4.0 /5""",567
39884,"""4.0 /5""",457
48318,"""3.8 /5""",74
29753,"""3.6 /5""",73
33368,"""3.7 /5""",107
33301,"""4.2 /5""",1743
37099,"""4.9 /5""",6490
11476,"""3.9/5""",144
14382,"""3.2/5""",22
21591,,0
43207,"""4.1 /5""",171
21742,"""4.2/5""",1197
49802,,0
3248,"""3.6/5""",27
45643,"""3.5 /5""",23
18569,"""3.8/5""",83
37042,"""2.9 /5""",21
33046,,0
10813,"""3.4/5""",5
150,"""3.8/5""",540
9630,"""3.6/5""",108
4444,"""NEW""",0
10844,"""2.9/5""",177
29198,"""3.4 /5""",84
1269,"""3.4/5""",276
33206,"""3.8 /5""",178
24147,"""3.6/5""",62
2561,"""3.8/5""",133
29712,"""3.1 /5""",22
4977,"""2.8/5""",130
22921,,0
10696,"""3.4/5""",6
8559,"""3.9/5""",163
5202,"""3.9/5""",238
22697,"""3.5/5""",35
50923,"""4.5 /5""",756
9621,,0
29479,"""3.9 /5""",192
29148,"""3.3 /5""",6
32294,"""3.7 /5""",175
14631,"""4.3/5""",860
39294,"""3.4 /5""",5
3643,"""2.9/5""",62
50503,"""3.5 /5""",13
20122,"""3.8/5""",149
26955,"""4.3/5""",219
3158,"""3.6/5""",31
36623,"""3.5 /5""",8
22845,"""3.7/5""",29
6976,"""3.4/5""",13
42021,"""3.8 /5""",49
32549,"""4.0 /5""",529
4777,"""3.6/5""",10
47388,"""3.6 /5""",30
30066,"""3.6 /5""",29
7163,"""2.8/5""",17
32160,"""4.1 /5""",1855
15208,"""3.5/5""",24
51305,"""4.1 /5""",79
12206,"""3.1/5""",163
353,"""3.0/5""",175
37194,"""3.8 /5""",69
20159,"""3.6/5""",23
7512,"""2.1/5""",242
50611,"""3.1 /5""",16
37206,"""3.3 /5""",4
17592,"""4.0/5""",209
3278,"""4.1/5""",204
7484,"""3.4/5""",51
2729,"""4.0/5""",73
46460,"""3.8 /5""",102
15895,"""3.3/5""",36
1912,"""3.6/5""",11
30496,"""NEW""",0
42675,"""4.1 /5""",302
21466,"""3.5 /5""",14
47945,"""3.2 /5""",4
11950,"""NEW""",0
45067,"""4.2 /5""",3305
7902,"""3.9/5""",69
7984,"""3.2/5""",7
4731,,0
45082,"""3.6 /5""",18
33094,"""3.8 /5""",230
11140,"""3.3/5""",4
12601,"""4.4/5""",1842
42366,"""3.7 /5""",43
47376,"""3.3 /5""",262
7496,"""3.7/5""",690
41171,"""4.1 /5""",825
35838,"""3.6 /5""",15
42640,"""3.5 /5""",75
21564,"""3.3 /5""",7
45344,"""3.7 /5""",25
17921,"""4.3/5""",1236
17981,"""4.2/5""",583
37690,"""4.0 /5""",188
50259,"""3.9 /5""",73
21190,,339
47455,"""4.2 /5""",415
32721,"""3.6 /5""",42
36942,"""3.9 /5""",44
33065,"""3.7 /5""",21
7666,"""4.1/5""",180
49705,,0
21160,"""3.1 /5""",7
24604,"""3.9/5""",78
31782,"""NEW""",0
33197,,0
139,,0
38540,,0
14143,"""3.1/5""",19
20446,"""3.8/5""",117
14984,"""3.5/5""",62
4661,"""3.9/5""",370
23757,"""NEW""",0
39856,"""3.3 /5""",44
32377,"""3.2 /5""",294
42720,"""3.4 /5""",4
6077,"""3.9/5""",2322
42926,,0
13411,"""2.8/5""",43
28630,,0
30550,"""3.3 /5""",8
47880,,0
21060,"""4.0 /5""",339
45978,,0
36572,,0
13897,"""NEW""",0
34120,"""3.8 /5""",222
31962,"""3.8 /5""",30
15996,"""3.8/5""",33
49935,"""3.7 /5""",49
46729,"""3.9 /5""",131
23436,,0
6288,"""3.8/5""",150
19475,,0
32384,"""3.3 /5""",38
27600,"""3.1/5""",248
22876,,0
43341,"""4.1 /5""",4443
35316,"""3.9 /5""",231
26182,"""3.6 /5""",328
41782,"""4.1 /5""",48
26756,"""3.8/5""",99
31867,"""3.6 /5""",38
14314,"""3.4/5""",275
37865,"""4.7 /5""",4811
35779,"""3.5 /5""",34
10528,"""3.4/5""",8
13816,,0
27615,"""4.2/5""",767
28913,"""3.8 /5""",433
28122,,0
2505,"""4.3/5""",1252
3467,"""4.1/5""",442
16830,"""4.5/5""",1878
3414,"""3.6 /5""",13
394,"""3.6/5""",24
51459,"""3.6 /5""",7
13569,"""3.8/5""",36
37915,"""3.8 /5""",122
32689,,0
19536,"""4.2/5""",556
10604,"""4.1/5""",358
30072,"""4.0 /5""",1390
21240,"""3.6 /5""",19
46132,"""4.1 /5""",146
20082,"""3.6/5""",8
49596,"""4.1 /5""",90
27196,"""4.3/5""",1101
47207,"""4.1 /5""",742
13845,"""3.2/5""",4
3411,"""3.1 /5""",12
7572,"""3.6/5""",30
8954,"""3.9/5""",823
2048,"""2.3/5""",291
1390,"""3.7/5""",194
50042,"""2.6 /5""",270
25257,"""3.2/5""",30
34542,"""3.4 /5""",46
29954,"""2.9 /5""",95
41342,"""3.8 /5""",25
45939,"""3.8 /5""",85
493,"""3.8/5""",527
20050,,0
34573,"""3.0 /5""",67
5419,"""4.1/5""",294
22543,"""3.9/5""",115
46632,"""4.0 /5""",155
4282,,0
21282,"""4.8 /5""",3864
11747,"""3.3/5""",73
29412,"""3.4 /5""",356
29859,"""3.6 /5""",11
448,"""3.4/5""",4
37986,"""4.4 /5""",1849
19900,"""3.3/5""",94
8105,"""3.0/5""",64
7690,"""3.1/5""",9
27101,"""3.6/5""",18
632,"""4.7/5""",651
34773,"""4.1 /5""",367
23579,"""3.2/5""",94
50143,"""3.3 /5""",56
2921,,0
28996,"""3.9 /5""",224
15337,"""3.1/5""",20
28221,"""3.4/5""",7
35343,"""3.6 /5""",41
43326,"""4.4 /5""",127
13247,"""4.3/5""",394
47418,"""3.5 /5""",18
14227,"""3.3/5""",8
31129,"""3.8 /5""",66
37642,"""3.8 /5""",152
304,"""3.7/5""",248
48947,"""4.0 /5""",63
30480,"""3.8 /5""",33
563,"""4.0/5""",324
6640,"""2.7/5""",402
33581,,0
7046,"""4.0/5""",364
1477,"""4.0/5""",507
25700,"""3.1/5""",13
26549,"""4.7/5""",14690
28603,"""3.5 /5""",9
24122,"""3.4/5""",26
5844,"""4.3/5""",570
33040,"""3.7 /5""",21
9222,,0
32430,"""3.6 /5""",68
46017,"""3.4 /5""",7
36676,"""4.5 /5""",2597
28808,"""3.5 /5""",21
44838,"""3.8 /5""",198
24354,,0
47591,"""3.9 /5""",171
22723,"""3.3/5""",97
20657,"""3.9/5""",128
42900,"""3.9 /5""",122
23559,,0
36436,"""4.2 /5""",1077
39165,"""3.8 /5""",208
48781,"""4.5 /5""",1260
7673,"""4.0/5""",63
37501,"""NEW""",0
34015,"""4.0 /5""",797
19700,"""4.2/5""",179
23163,"""4.1/5""",956
42121,,0
23384,,0
28154,"""4.4/5""",168
14244,,0
33869,"""4.2 /5""",195
24313,,0
42918,,0
25965,"""3.9/5""",42
32651,"""4.0 /5""",187
41582,"""3.9 /5""",772
43308,"""4.3 /5""",300
35210,"""3.3 /5""",10
46079,"""3.7 /5""",1118
17487,"""4.7/5""",6745
45803,"""4.3 /5""",3659
24181,"""3.6/5""",23
46885,"""3.5 /5""",108
10359,,0
9738,"""2.9/5""",7
24921,"""NEW""",0
3023,"""2.9/5""",62
2724,"""3.4/5""",89
32410,"""3.7 /5""",21
34214,"""4.2 /5""",101
45069,"""4.4 /5""",542
38514,"""3.4 /5""",6
40386,"""2.9 /5""",88
25904,"""3.5/5""",6
7949,"""NEW""",0
8854,"""3.4/5""",239
19626,"""4.6/5""",409
12022,"""3.6/5""",32
6398,"""3.3/5""",5
11568,"""3.1/5""",123
13301,"""4.3/5""",609
42990,,0
3815,"""3.2/5""",38
4269,"""3.8/5""",138
11361,"""3.9/5""",58
38017,"""3.2 /5""",2
36021,"""4.1 /5""",2737
48847,"""3.9 /5""",52
834,"""3.7/5""",31
24218,"""3.7/5""",71
41358,"""3.7 /5""",126
11734,"""3.5/5""",121
50418,"""3.3 /5""",7
4948,"""4.4/5""",3061
24143,"""3.5/5""",20
43537,"""4.0 /5""",1221
37193,"""3.4 /5""",7
29560,"""4.9 /5""",2235
44706,"""4.2 /5""",997
41836,"""3.0 /5""",15
19693,"""3.9/5""",102
24979,"""3.7/5""",27
44165,"""2.8 /5""",114
44678,,0
43208,"""3.9 /5""",317
39803,"""NEW""",0
